,Unnamed: 0,MAL_ID,Name,Genres,English name,Type,Episodes,Aired,Producers,Licensors,Studios,Source,Duration,Rating
12778,12778,35041,Uchuu Bouei-tai Taabou no Shinkirou Hoshi wo Sukue!,"['Kids', 'Sci-Fi']",,OVA,1.0,"[datetime.datetime(1993, 1, 1, 0, 0)]",['Sanrio'],['Unknown'],,Original,30.0,G
8094,8094,19523,Fuurinkanzan,['Hentai'],,OVA,1.0,"[datetime.datetime(2013, 8, 30, 0, 0)]",['Angelfish'],['Unknown'],,Visual novel,25.0,Rx
11145,11145,31865,Kare Baka: Wagahai no Kare wa Baka de R,"['Comedy', 'Romance', 'School']",,ONA,8.0,"[datetime.datetime(2015, 10, 16, 0, 0), datetime.datetime(2016, 1, 22, 0, 0)]",['Unknown'],['Unknown'],Sakura Create,Manga,5.0,PG13
13405,13405,36081,Tengoku,['Music'],Heaven,Music,1.0,"[datetime.datetime(2012, 4, 16, 0, 0)]",['Unknown'],['Unknown'],Onionskin,Music,3.0,G
12021,12021,33706,Gui Bao: Baoxiao Chuang Yuzhou,"['Sci-Fi', 'Comedy', 'Kids']",Kwai Boo,Movie,1.0,"[datetime.datetime(2015, 8, 6, 0, 0)]",['Unknown'],['Unknown'],,,95.0,G
8052,8052,19285,Shingeki no Kyojin: Ano Hi Kara,"['Action', 'Drama', 'Fantasy', 'Shounen', 'Super Power']",Attack on Titan:Since That Day,Special,1.0,"[datetime.datetime(2013, 7, 7, 0, 0)]","['Production I.G', 'Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'Pony Canyon Enterprise']",['Funimation'],Wit Studio,Manga,24.0,R
5788,5788,9494,Soukyuu no Fafner: Arcadian Memory,"['Action', 'Military', 'Sci-Fi', 'Drama', 'Mecha']",Fafner of the Blue Sky:Arcadian Memory,OVA,2.0,"[datetime.datetime(2005, 11, 2, 0, 0), datetime.datetime(2006, 1, 12, 0, 0)]",['King Records'],['Unknown'],Xebec,,32.0,PG13
9702,9702,28063,Sword Art Online II: Sword Art Offline II,['Comedy'],,Special,9.0,"[datetime.datetime(2014, 10, 22, 0, 0), datetime.datetime(2015, 6, 24, 0, 0)]","['Aniplex', 'I was a Ballerina']",['Aniplex of America'],A-1 Pictures,Light novel,13.0,PG13
7875,7875,18377,Ganbare!! Tabuchi-kun!! Gekitou Pennant Race,"['Comedy', 'Sports']",,Movie,1.0,"[datetime.datetime(1980, 5, 3, 0, 0)]",['Unknown'],['Unknown'],Tokyo Movie Shinsha,4-koma manga,95.0,PG13
12570,12570,34705,Tejina Shi,"['Kids', 'Magic']",,Movie,1.0,[nan],['Unknown'],['Unknown'],Liberty Animation Studio,Original,,G
7353,7353,15937,Monster Farm 5: Circus Caravan OVA - Kessei!! Orcoro Circus,"['Action', 'Fantasy', 'Shounen']",,OVA,1.0,"[datetime.datetime(2005, 11, 16, 0, 0)]",['Unknown'],['Unknown'],,Game,8.0,G
3709,3709,4550,Hyakko,"['Comedy', 'School', 'Slice of Life']",,TV,13.0,"[datetime.datetime(2008, 10, 2, 0, 0), datetime.datetime(2008, 12, 25, 0, 0)]",['Flex Comix'],['Nozomi Entertainment'],Nippon Animation,Manga,24.0,PG13
13959,13959,36942,Cinderella Girls Gekijou 2nd Season Specials,"['Slice of Life', 'Comedy']",,Special,3.0,"[datetime.datetime(2017, 11, 29, 0, 0), datetime.datetime(2018, 1, 24, 0, 0)]",['Unknown'],['Unknown'],"Gathering, Lesprit",4-koma manga,2.0,PG13
4975,4975,7333,Koisuru Tenshi Angelique: Kagayaki no Ashita Special,"['Fantasy', 'Romance']",Loving Angel Angelique:Radiant Tomorrow Special,Special,1.0,"[datetime.datetime(2007, 4, 8, 0, 0)]",['Unknown'],['Unknown'],,,26.0,PG13
15377,15377,39140,Hong Mao Lan Tu: Qi Xia Waizhuan,['Kids'],,TV,52.0,"[datetime.datetime(2017, 3, 11, 0, 0), datetime.datetime(2017, 10, 15, 0, 0)]",['Unknown'],['Unknown'],,,12.0,G
3425,3425,3983,Mujintou Monogatari X,['Hentai'],Desert Island Story X,OVA,4.0,"[datetime.datetime(1998, 7, 24, 0, 0), datetime.datetime(1999, 4, 23, 0, 0)]","['Pink Pineapple', 'NuTech Digital']",['Unknown'],,,30.0,Rx
6919,6919,13185,Juusen Battle Monsuno,"['Action', 'Adventure']",Monsuno:World Master,TV,52.0,"[datetime.datetime(2012, 10, 3, 0, 0), datetime.datetime(2013, 9, 25, 0, 0)]","['TV Tokyo', 'Dentsu', 'Dentsu Tec']",['Dentsu Entertainment USA'],Larx Entertainment,,22.0,PG
17553,17553,48466,Kyoukai Senki,"['Action', 'Mecha']",,TV,,"[datetime.datetime(2021, 10, 1, 0, 0), nan]",['Bandai Spirits'],['Unknown'],Sunrise Beyond,Original,,
6163,6163,10330,Bakugan Battle Brawlers: Mechtanium Surge,"['Action', 'Adventure', 'Fantasy', 'Game', 'Shounen']",Bakugan:Mechtanium Surge,TV,46.0,"[datetime.datetime(2011, 2, 13, 0, 0), datetime.datetime(2012, 1, 26, 0, 0)]",['Unknown'],['Nelvana'],TMS Entertainment,,24.0,G
2087,2087,2281,Jikuu Tantei Genshi-kun,"['Adventure', 'Comedy', 'Fantasy', 'Mystery', 'Sci-Fi', 'Shounen']",Flint the Time Detective,TV,39.0,"[datetime.datetime(1998, 10, 1, 0, 0), datetime.datetime(1999, 6, 24, 0, 0)]","['Nihon Ad Systems', 'Sanrio']",['Saban Entertainment'],Group TAC,Original,25.0,PG
1961,1961,2142,Blue Dragon,"['Adventure', 'Comedy', 'Fantasy', 'Supernatural']",,TV,51.0,"[datetime.datetime(2007, 4, 7, 0, 0), datetime.datetime(2008, 3, 29, 0, 0)]",['Pony Canyon'],['VIZ Media'],Studio Pierrot,Game,25.0,PG
12031,12031,33724,Monster Strike The Movie: Hajimari no Basho e,"['Action', 'Fantasy', 'Game']",Monster Strike The Movie:To The Place of Beginnings,Movie,1.0,"[datetime.datetime(2016, 12, 10, 0, 0)]","['Warner Bros. Japan', 'Ultra Super Pictures', 'XFLAG', 'XFLAG Pictures']",['Unknown'],LIDENFILMS,Game,104.0,G
16798,16798,41911,Hanyou no Yashahime: Sengoku Otogizoushi,"['Action', 'Adventure', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Magic', 'Fantasy']",Yashahime:Princess Half-Demon,TV,24.0,"[datetime.datetime(2020, 10, 3, 0, 0), nan]","['Shogakukan', 'Yomiuri TV Enterprise']",['VIZ Media'],Sunrise,Original,24.0,PG13
10080,10080,29629,Coffee Break,['Dementia'],,Movie,1.0,"[datetime.datetime(1977, 1, 1, 0, 0)]",['Unknown'],['Unknown'],,,3.0,G
5915,5915,9806,Qin Shi Ming Yue: Bai Bu Fei Jian,"['Action', 'Historical', 'Martial Arts', 'Fantasy']",Qin's Moon:Hundred Steps Flying Sword,TV,10.0,"[datetime.datetime(2007, 2, 14, 0, 0), datetime.datetime(2007, 2, 23, 0, 0)]",['Unknown'],['Unknown'],Sparkly Key Animation Studio,Novel,22.0,PG13
7347,7347,15911,Yuyushiki,"['Slice of Life', 'Comedy', 'School', 'Seinen']",Yuyushiki,TV,12.0,"[datetime.datetime(2013, 4, 10, 0, 0), datetime.datetime(2013, 6, 26, 0, 0)]","['Geneon Universal Entertainment', 'Magic Capsule', 'Showgate', 'Houbunsha', 'Exit Tunes']",['Sentai Filmworks'],Kinema Citrus,4-koma manga,23.0,PG13
11389,11389,32491,Kanojo to Kanojo no Neko: Everything Flows,"['Slice of Life', 'Psychological', 'Romance']",,TV,4.0,"[datetime.datetime(2016, 3, 4, 0, 0), datetime.datetime(2016, 3, 25, 0, 0)]","['Lantis', 'CoMix Wave Films']",['Discotek Media'],LIDENFILMS,Original,7.0,G
1930,1930,2110,Rockman.EXE Beast,"['Action', 'Adventure', 'Game', 'Mecha', 'Sci-Fi', 'Shounen']",,TV,25.0,"[datetime.datetime(2005, 10, 1, 0, 0), datetime.datetime(2006, 4, 1, 0, 0)]","['TV Tokyo', 'Shogakukan-Shueisha Productions', 'Shogakukan Music & Digital Entertainment']",['Unknown'],Xebec,Game,25.0,PG
3570,3570,4250,Kore ga UFO da! Soratobu Enban,"['Sci-Fi', 'Space']",That is an UFO! The Flying Saucer,Movie,1.0,"[datetime.datetime(1975, 3, 21, 0, 0)]",['Unknown'],['Unknown'],Toei Animation,Original,15.0,PG
15032,15032,38646,King of Prism: Shiny Seven Stars II - Kakeru x Joji x Minato,"['Music', 'Sports', 'Shoujo']",,Movie,1.0,"[datetime.datetime(2019, 3, 23, 0, 0)]",['Unknown'],['Unknown'],Tatsunoko Production,Original,,PG13
6162,6162,10327,Cosplay Roshutsu Kenkyuukai,['Hentai'],,OVA,2.0,"[datetime.datetime(2011, 4, 22, 0, 0), datetime.datetime(2011, 7, 22, 0, 0)]",['Studio 9 MAiami'],['Unknown'],,Visual novel,19.0,Rx
229,229,253,Jungle wa Itsumo Hare nochi Guu,"['Slice of Life', 'Comedy', 'School']",Haré+Guu,TV,26.0,"[datetime.datetime(2001, 4, 3, 0, 0), datetime.datetime(2001, 9, 25, 0, 0)]","['Bandai Visual', 'Sotsu']",['Funimation'],Shin-Ei Animation,Manga,23.0,PG13
12051,12051,33756,Hen Xi You,"['Action', 'Supernatural', 'Fantasy']",,ONA,20.0,"[datetime.datetime(2016, 6, 1, 0, 0), datetime.datetime(2016, 11, 28, 0, 0)]",['Unknown'],['Unknown'],Vasoon Animation,Web manga,14.0,PG13
12691,12691,34910,Heya (Music),['Music'],The Room,Music,1.0,"[datetime.datetime(2011, 1, 1, 0, 0)]",['Unknown'],['Unknown'],,Original,3.0,PG
6477,6477,11069,Pokemon: Pikachu no Fushigi na Fushigi na Daibouken,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",Pokemon:Pikachu's Big Mysterious Adventure,Special,1.0,"[datetime.datetime(2010, 8, 1, 0, 0)]",['Unknown'],['Unknown'],OLM,,21.0,PG
4212,4212,5581,"Kaitei Daisensou: Ai no 20,000 Miles","['Action', 'Adventure']",,Special,1.0,"[datetime.datetime(1981, 1, 3, 0, 0)]",['Unknown'],['Unknown'],Tatsunoko Production,Novel,73.0,G
626,626,671,Lemon Angel Project,"['Drama', 'Music']",,TV,13.0,"[datetime.datetime(2006, 1, 6, 0, 0), datetime.datetime(2006, 3, 31, 0, 0)]",['Radix'],['Unknown'],,Other,24.0,PG
5300,5300,8241,Rio: Rainbow Gate!,"['Game', 'Comedy', 'Ecchi']",Rio - Rainbow Gate!:Reshuffle,TV,13.0,"[datetime.datetime(2011, 1, 4, 0, 0), datetime.datetime(2011, 3, 29, 0, 0)]","['Avex Entertainment', 'Pony Canyon']",['Media Blasters'],Xebec,Other,23.0,PG13
8367,8367,20973,Sekai Seifuku: Bouryaku no Zvezda,"['Action', 'Comedy', 'Fantasy']",World Conquest Zvezda Plot,TV,12.0,"[datetime.datetime(2014, 1, 12, 0, 0), datetime.datetime(2014, 3, 30, 0, 0)]","['Aniplex', 'Dentsu', 'flying DOG', 'Notes', 'Atelier Musa', 'Ichijinsha']",['Aniplex of America'],A-1 Pictures,Original,24.0,PG13
17180,17180,42947,Qin Xia,"['Action', 'Adventure', 'Fantasy']",The Warrior From Qin,ONA,12.0,"[datetime.datetime(2020, 10, 16, 0, 0), datetime.datetime(2020, 12, 25, 0, 0)]",['Unknown'],['Unknown'],,Web manga,23.0,PG13
1418,1418,1562,Yamato Nadeshiko Shichihenge♥,"['Comedy', 'Shoujo']",The Seven Metamorphoses of Yamato Nadeshiko,TV,25.0,"[datetime.datetime(2006, 10, 4, 0, 0), datetime.datetime(2007, 3, 28, 0, 0)]",['Unknown'],"['ADV Films', 'Funimation']",Nippon Animation,Manga,24.0,PG13
10289,10289,30016,Nanbaka,"['Action', 'Comedy', 'Drama']",Nanbaka,TV,13.0,"[datetime.datetime(2016, 10, 5, 0, 0), datetime.datetime(2016, 12, 28, 0, 0)]","['Nihon Ad Systems', 'DAX Production', 'Sony Music Communications', 'comico', 'Tokuma Japan Communications', 'Nelke Planning']",['Funimation'],Satelight,Web manga,23.0,PG13
13589,13589,36371,Ginga Eiyuu Densetsu: Die Neue These - Seiran 3,"['Action', 'Drama', 'Military', 'Sci-Fi', 'Space']",,Movie,4.0,"[datetime.datetime(2019, 11, 29, 0, 0)]",['Shochiku'],['Unknown'],Production I.G,Novel,25.0,R
16529,16529,41146,Kandagawa Jet Girls OVA,"['Sports', 'Ecchi']",,OVA,1.0,"[datetime.datetime(2020, 1, 24, 0, 0)]",['Unknown'],['Unknown'],TNK,Original,22.0,R+
4624,4624,6519,Tamagotchi Honto no Hanashi,['Kids'],,Movie,1.0,"[datetime.datetime(1997, 7, 12, 0, 0)]",['Unknown'],['Unknown'],,,9.0,G
2612,2612,2836,Chiisana Viking Vickie,"['Adventure', 'Comedy', 'Historical', 'Kids']",,TV,78.0,"[datetime.datetime(1974, 4, 3, 0, 0), datetime.datetime(1975, 9, 24, 0, 0)]",['Mushi Production'],['Unknown'],Nippon Animation,,24.0,G
803,803,888,Megami Kouhosei,"['Action', 'Mecha', 'Military', 'Sci-Fi', 'Space']",,TV,12.0,"[datetime.datetime(2000, 1, 20, 0, 0), datetime.datetime(2000, 3, 27, 0, 0)]","['Bandai Visual', 'ING']","['Bandai Entertainment', 'Discotek Media']",Xebec,Manga,24.0,PG13
9790,9790,28495,Sidonia no Kishi Movie,"['Action', 'Mecha', 'Sci-Fi', 'Seinen', 'Space']",,Movie,1.0,"[datetime.datetime(2015, 3, 6, 0, 0)]",['Unknown'],['Sentai Filmworks'],Polygon Pictures,Manga,134.0,R
3443,3443,4017,Magical Moe,"['Hentai', 'Magic']",Magical Moe,OVA,1.0,"[datetime.datetime(2007, 8, 24, 0, 0)]",['Animac'],['Unknown'],Blue Cat,Original,24.0,Rx
9184,9184,24705,"Ore, Twintail ni Narimasu.","['Action', 'Comedy', 'Romance', 'Fantasy', 'School', 'Shounen']",Gonna be the Twin-Tail!!,TV,12.0,"[datetime.datetime(2014, 10, 10, 0, 0), datetime.datetime(2014, 12, 26, 0, 0)]","['Pony Canyon', 'TBS', 'DAX Production', 'Daiichikosho', 'Shogakukan']",['Funimation'],Production IMS,Light novel,24.0,PG13
12537,12537,34658,Nekopara OVA,"['Comedy', 'Romance']",,OVA,1.0,"[datetime.datetime(2017, 12, 22, 0, 0)]",['Unknown'],['Unknown'],Felix Film,Visual novel,58.0,PG13
11829,11829,33295,Xian Yue Meng Ying,"['Action', 'Shounen Ai', 'Supernatural']",Reflection of Crescent,OVA,1.0,[nan],['Unknown'],['Unknown'],,Original,,PG13
4745,4745,6783,ef: A Tale of Memories. - Recollections,"['Mystery', 'Drama', 'Romance']",ef ~ A Tale of Melodies - Recollections,Special,1.0,"[datetime.datetime(2008, 9, 26, 0, 0)]",['Rondo Robe'],['Unknown'],Shaft,Visual novel,58.0,PG13
1119,1119,1227,Shuten Douji,"['Space', 'Supernatural', 'Demons', 'Historical', 'Horror', 'Sci-Fi', 'Shounen']",Shuten Doji - The Star Hand Kid,OVA,4.0,"[datetime.datetime(1989, 12, 21, 0, 0), datetime.datetime(1991, 12, 21, 0, 0)]",['Dynamic Planning'],['ADV Films'],Studio Signal,Manga,50.0,R+
3009,3009,3401,Aru Tabibito no Nikki Specials,"['Adventure', 'Fantasy']",,Special,3.0,"[datetime.datetime(2006, 2, 11, 0, 0)]",['Robot Communications'],['Unknown'],,Original,4.0,G
8900,8900,23317,Kuroshitsuji: Book of Murder,"['Action', 'Mystery', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Shounen']",Black Butler:Book of Murder,OVA,2.0,"[datetime.datetime(2015, 1, 28, 0, 0), datetime.datetime(2015, 2, 25, 0, 0)]",['DeNA'],['Funimation'],A-1 Pictures,Manga,58.0,R
8127,8127,19703,Kyousou Giga (TV),"['Action', 'Fantasy', 'Supernatural']",Kyousougiga,TV,10.0,"[datetime.datetime(2013, 10, 10, 0, 0), datetime.datetime(2013, 12, 19, 0, 0)]","['Asatsu DK', 'Dwango', 'Sony Music Communications', 'Bandai Channel', 'Aoni Production']",['Discotek Media'],Toei Animation,Original,25.0,PG13
3536,3536,4178,Dream Hazard: Akuma no Program,['Hentai'],Dream Hazard,OVA,1.0,"[datetime.datetime(1998, 2, 25, 0, 0)]",['NuTech Digital'],['Central Park Media'],,Manga,27.0,Rx
2497,2497,2714,Sotsugyou: Graduation,"['Drama', 'School']",Graduation,OVA,2.0,"[datetime.datetime(1995, 1, 21, 0, 0), datetime.datetime(1995, 2, 21, 0, 0)]",['Bandai Visual'],['Unknown'],,Visual novel,30.0,PG13
919,919,1014,Chicchana Yukitsukai Sugar Specials,"['Slice of Life', 'Magic', 'Comedy', 'Shoujo']",Sugar:A Little Snow Fairy Summer Special,Special,2.0,"[datetime.datetime(2003, 8, 21, 0, 0), datetime.datetime(2003, 8, 28, 0, 0)]","['Kadokawa Shoten', 'Broccoli', 'TBS', 'Pioneer LDC']","['Sentai Filmworks', 'Geneon Entertainment USA']",J.C.Staff,Original,24.0,G
16580,16580,41226,Uzaki-chan wa Asobitai!,"['Slice of Life', 'Comedy', 'Romance', 'Ecchi']",Uzaki-chan Wants to Hang Out!,TV,12.0,"[datetime.datetime(2020, 7, 10, 0, 0), datetime.datetime(2020, 9, 25, 0, 0)]","['Movic', 'AT-X', 'Enterbrain', 'Sammy', 'ABC Animation', 'Kadokawa Media House', 'Kadokawa', 'INCS toenter', 'IMAGICA Lab.']",['Funimation'],ENGI,Manga,23.0,PG13
12678,12678,34891,Buppu na Mainichi,['Comedy'],,TV,27.0,"[datetime.datetime(2017, 3, 11, 0, 0), datetime.datetime(2017, 9, 9, 0, 0)]",['TV Tokyo'],['Unknown'],MMDGP,,1.0,PG
15232,15232,38925,Kao Haru CMs,['Slice of Life'],,Special,,"[datetime.datetime(2018, 12, 28, 0, 0), nan]",['Trash Studio'],['Unknown'],,Original,1.0,G
11866,11866,33371,Atom: The Beginning,"['Action', 'Sci-Fi', 'Mecha', 'Seinen']",,TV,12.0,"[datetime.datetime(2017, 4, 15, 0, 0), datetime.datetime(2017, 7, 8, 0, 0)]","['NHK', 'Tezuka Productions', 'Studio Mausu', 'NBCUniversal Entertainment Japan', 'Hakuhodo DY Music & Pictures', 'Fields']",['Sentai Filmworks'],"Production I.G, OLM, Signal.MD",Manga,25.0,PG13
11798,11798,33238,Padak Padak,['Drama'],PADAK,Movie,1.0,"[datetime.datetime(2012, 7, 25, 0, 0)]",['eigoMANGA'],['Unknown'],,Original,78.0,PG13
6569,6569,11593,Ganbare! Bokura no Hit and Run,"['School', 'Sports']",Hit and Run,Special,1.0,"[datetime.datetime(1979, 2, 18, 0, 0)]",['Unknown'],['Unknown'],Nippon Animation,,70.0,G
7920,7920,18589,Hello Kitty no Minna no Mori wo Mamore!,['Kids'],,OVA,1.0,"[datetime.datetime(1996, 1, 13, 0, 0)]",['Sanrio'],['Unknown'],,,40.0,G
11312,11312,32289,Anison Nippon,"['Action', 'Sci-Fi', 'Music']",,ONA,1.0,"[datetime.datetime(2014, 2, 5, 0, 0)]",['Unknown'],['Unknown'],,Original,0.0,G
15897,15897,39978,Waresho! Warera! Shodobutsu Aigo Iinkai,['Comedy'],,TV,5.0,"[datetime.datetime(2019, 7, 2, 0, 0), datetime.datetime(2019, 7, 30, 0, 0)]",['AT-X'],['Unknown'],,Original,,G
1770,1770,1940,Outlanders,"['Sci-Fi', 'Adventure', 'Comedy', 'Ecchi', 'Shounen']",,OVA,1.0,"[datetime.datetime(1986, 12, 16, 0, 0)]",['Tatsunoko Production'],['Central Park Media'],AIC,Manga,51.0,R
2218,2218,2421,Super Kuma-san,"['Comedy', 'Fantasy']",,Special,1.0,"[datetime.datetime(2003, 6, 1, 0, 0)]",['Unknown'],['Unknown'],Toei Animation,,25.0,PG
31,31,50,Aa! Megami-sama! (TV),"['Comedy', 'Supernatural', 'Magic', 'Romance', 'Seinen']",Ah! My Goddess,TV,24.0,"[datetime.datetime(2005, 1, 7, 0, 0), datetime.datetime(2005, 7, 8, 0, 0)]","['Bandai Visual', 'TBS', 'Imagine']","['Media Blasters', 'NYAV Post']",AIC,Manga,24.0,PG13
15632,15632,39487,Lupin the IIIrd: Mine Fujiko no Uso,"['Action', 'Adventure', 'Drama', 'Seinen']",,Movie,1.0,"[datetime.datetime(2019, 5, 31, 0, 0)]",['Unknown'],['Discotek Media'],Telecom Animation Film,Manga,57.0,R+
15251,15251,38960,Roto Spread,['Music'],Roto Spread,Music,1.0,"[datetime.datetime(2016, 6, 22, 0, 0)]",['Unknown'],['Unknown'],,Original,1.0,G
12078,12078,33797,ID-0,"['Sci-Fi', 'Space', 'Mecha']",ID-0,TV,12.0,"[datetime.datetime(2017, 4, 9, 0, 0), datetime.datetime(2017, 6, 25, 0, 0)]","['Bandai Visual', 'Lantis', 'Ultra Super Pictures', 'World Cosplay Summit']",['Unknown'],SANZIGEN,Original,24.0,PG13
491,491,524,Onegai☆Twins: Natsu wa Owaranai,"['Comedy', 'Drama', 'Romance']",,OVA,1.0,"[datetime.datetime(2004, 4, 28, 0, 0)]","['Bandai Visual', 'WOWOW', 'Lantis']","['Nozomi Entertainment', 'Bandai Entertainment']",Daume,Original,25.0,R+
11153,11153,31880,B Who I Want 2 B,['Music'],,Music,1.0,"[datetime.datetime(2015, 10, 13, 0, 0)]",['Avex Entertainment'],['Unknown'],,Music,3.0,G
7616,7616,17233,Jib,"['Kids', 'Drama', 'Fantasy']",The House,Movie,1.0,"[datetime.datetime(2011, 3, 17, 0, 0)]",['Unknown'],['Unknown'],,,82.0,G
13808,13808,36714,Hashire! Osomatsu-san,"['Comedy', 'Parody']",,Special,3.0,"[datetime.datetime(2016, 10, 1, 0, 0), datetime.datetime(2016, 12, 1, 0, 0)]",['Unknown'],['Unknown'],,Other,0.0,PG13
10980,10980,31510,Guitar,['Music'],,Movie,1.0,"[datetime.datetime(2009, 1, 1, 0, 0)]",['Unknown'],['Unknown'],,,4.0,G
11634,11634,32951,Rokudenashi Majutsu Koushi to Akashic Records,"['Action', 'Magic', 'Fantasy', 'School']",Akashic Records of Bastard Magic Instructor,TV,12.0,"[datetime.datetime(2017, 4, 4, 0, 0), datetime.datetime(2017, 6, 20, 0, 0)]","['Media Factory', 'AT-X', 'Kadokawa Pictures Japan', 'Ultra Super Pictures', 'Tohokushinsha Film Corporation', 'Sony Music Communications', 'Fujimi Shobo', 'Kanetsu Investment']",['Funimation'],LIDENFILMS,Light novel,24.0,R
4393,4393,5957,Nyoro-n Churuya-san,['Comedy'],Nyoron! Churuya-san,ONA,13.0,"[datetime.datetime(2009, 2, 13, 0, 0), datetime.datetime(2009, 5, 8, 0, 0)]",['Kadokawa Shoten'],"['Funimation', 'Bandai Entertainment']",Kyoto Animation,4-koma manga,2.0,G
13976,13976,36969,Oshiri Tantei: Mina to Machi no Tuk-tuk Chase,"['Comedy', 'Kids', 'Mystery']",,ONA,1.0,"[datetime.datetime(2017, 8, 2, 0, 0)]",['Unknown'],['Unknown'],Toei Animation,Picture book,5.0,PG
16890,16890,42233,Suirin: Karma (Ni),"['Music', 'Dementia']",,Movie,1.0,"[datetime.datetime(1980, 1, 1, 0, 0)]",['Unknown'],['Unknown'],,Original,4.0,G
9319,9319,25341,Diamond no Ace OVA,"['Comedy', 'Sports', 'School', 'Shounen']",,OVA,3.0,"[datetime.datetime(2014, 11, 17, 0, 0), datetime.datetime(2015, 3, 17, 0, 0)]",['Unknown'],['Unknown'],"Production I.G, Madhouse",Manga,23.0,PG13
12151,12151,33906,Shangri-La (Music),['Music'],,Music,1.0,"[datetime.datetime(2011, 10, 5, 0, 0)]","[""Toy's Factory""]",['Unknown'],,Music,4.0,G
2954,2954,3315,Kikou Keisatsu Metal Jack,"['Action', 'Sci-Fi', 'Police', 'Mecha']",,TV,37.0,"[datetime.datetime(1991, 4, 8, 0, 0), datetime.datetime(1991, 12, 23, 0, 0)]",['TV Tokyo'],['Unknown'],Sunrise,Original,23.0,PG13
15658,15658,39529,Youkai Watch Movie 6: Youkai Gakuen Y - Neko wa Hero ni Nareru ka,"['Comedy', 'Demons', 'Kids', 'Supernatural', 'School']",,Movie,1.0,"[datetime.datetime(2019, 12, 13, 0, 0)]",['Unknown'],['Unknown'],OLM,Game,99.0,PG
5784,5784,9487,Hitou Meguri Kakure Yu,['Hentai'],,OVA,2.0,"[datetime.datetime(2010, 12, 3, 0, 0), datetime.datetime(2011, 2, 25, 0, 0)]",['Mary Jane'],['Unknown'],,Visual novel,14.0,Rx
251,251,275,Love♥Love?,"['Ecchi', 'Comedy', 'Harem', 'Romance']",Love♥Love?,TV,9.0,"[datetime.datetime(2004, 5, 4, 0, 0), datetime.datetime(2004, 6, 29, 0, 0)]",['m.o.e.'],['Maiden Japan'],"Imagin, Studio Live",Original,15.0,R+
8347,8347,20877,Music S.T.A.R.T!!,['Music'],,Music,1.0,"[datetime.datetime(2013, 11, 27, 0, 0)]",['Lantis'],['Unknown'],Sunrise,Other,5.0,PG13
3696,3696,4531,Dark Cat,"['Action', 'Super Power', 'Supernatural', 'Demons', 'Horror']",,OVA,1.0,"[datetime.datetime(1991, 11, 28, 0, 0)]",['Nikkatsu'],['Media Blasters'],,Manga,50.0,R
3255,3255,3747,Inyouchuu The Animation,"['Hentai', 'Supernatural', 'School']",,OVA,2.0,"[datetime.datetime(2006, 10, 31, 0, 0), datetime.datetime(2008, 12, 26, 0, 0)]","['Himajin Planning', 'Anime Antenna Iinkai']",['Unknown'],Suzuki Mirano,Visual novel,29.0,Rx
8880,8880,23265,Genroku Koi Moyou: Sankichi to Osayo,"['Adventure', 'Romance']",Sankichi and Osayo:A Genroku Romance,Movie,1.0,"[datetime.datetime(1934, 6, 23, 0, 0)]",['The National Film Center Japan'],['Unknown'],,Original,8.0,G
8015,8015,19125,Mogura no Adventure,"['Adventure', 'Kids']",,Special,1.0,"[datetime.datetime(1958, 10, 15, 0, 0)]",['Nippon Television Network'],['Unknown'],,Original,8.0,G
129,129,151,Re: Cutey Honey,"['Action', 'Sci-Fi', 'Comedy', 'Ecchi', 'Shoujo Ai']",,OVA,3.0,"[datetime.datetime(2004, 7, 24, 0, 0), datetime.datetime(2004, 9, 25, 0, 0)]",['Toei Video'],['Unknown'],"Gainax, Toei Animation",Manga,46.0,R+
14717,14717,38092,Chiro-wa Chingu-deul,"['Adventure', 'Kids']",Chiro,TV,52.0,"[datetime.datetime(2007, 8, 27, 0, 0), nan]",['Unknown'],['Unknown'],,Original,5.0,G
341,341,365,Fake,"['Police', 'Comedy', 'Romance', 'Mystery', 'Shounen Ai']",,OVA,1.0,"[datetime.datetime(1998, 4, 21, 0, 0)]",['Unknown'],['Media Blasters'],J.C.Staff,Manga,55.0,PG13
15553,15553,39364,So-na-gi,"['Drama', 'Romance']",The Shower,Movie,1.0,"[datetime.datetime(2017, 8, 31, 0, 0)]",['Unknown'],['Unknown'],,Other,48.0,PG13
10324,10324,30072,Hito no Kita Tooku Nagai Michi,['Historical'],,Movie,1.0,"[datetime.datetime(1982, 1, 1, 0, 0)]",['Unknown'],['Unknown'],,,21.0,G
17475,17475,46431,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan OVA,"['Slice of Life', 'Comedy', 'Drama', 'Romance', 'School']",,OVA,1.0,[nan],['Unknown'],['Unknown'],,Light novel,23.0,PG13
10039,10039,29495,Nanja Monja Obake,"['Kids', 'Horror']",,Special,1.0,"[datetime.datetime(1994, 12, 6, 0, 0)]",['NHK'],['Unknown'],,,5.0,PG
14455,14455,37731,Oh Baby Plus,"['Sci-Fi', 'Music']",,Music,1.0,"[datetime.datetime(2003, 1, 1, 0, 0)]",['Unknown'],['Unknown'],,Music,5.0,G
